,nr,datetime,x1,y1,x2,y2,lat,lon,height
110,1072,2022-06-23 21:43:10.168450600,233.13,179.53,252.94,359.51,49.422538045161865,11.448070403893237,33.7
111,1073,2022-06-23 21:43:10.235117400,232.88,179.55,252.64,359.39,49.422538045161865,11.448070403893237,33.7
112,1074,2022-06-23 21:43:10.301784200,232.58,179.61,252.41,359.29,49.422538099369056,11.448070415363528,33.7
113,1075,2022-06-23 21:43:10.368451000,232.29,179.67,252.15,359.28,49.42253826133957,11.448070324325496,33.7
114,1076,2022-06-23 21:43:10.435117800,232.06,179.82,251.87,359.27,49.42253826133957,11.448070324325496,33.7
115,1077,2022-06-23 21:43:10.501784600,231.79,179.87,251.66,359.26,49.42253828799771,11.448070590881372,33.7
116,1078,2022-06-23 21:43:10.568451400,231.64,179.89,251.47,359.3,49.42253835399205,11.448070495089292,33.7
117,1079,2022-06-23 21:43:10.635118200,231.53,179.97,251.36,359.4,49.42253835399205,11.448070495089292,33.7
118,1080,2022-06-23 21:43:10.701785000,231.47,180.1,251.26,359.42,49.42253840456716,11.44807080100763,33.7
119,1081,2022-06-23 21:43:10.768451800,231.37,180.25,251.12,359.53,49.422538429340726,11.448070714420757,33.7
120,1082,2022-06-23 21:43:10.835118600,231.26,180.27,250.98,359.52,49.422538429340726,11.448070714420757,33.7
121,1083,2022-06-23 21:43:10.901785400,231.16,180.27,250.82,359.51,49.42253847086987,11.448071078349006,33.7
122,1084,2022-06-23 21:43:10.968452200,231.03,180.22,250.74,359.58,49.42253848385628,11.4480710318884,33.7
123,1085,2022-06-23 21:43:11.035119000,230.95,180.23,250.67,359.41,49.42253848385628,11.4480710318884,33.7
124,1086,2022-06-23 21:43:11.101785800,230.91,180.22,250.6,359.26,49.4225386746779,11.448071242475576,33.7
125,1087,2022-06-23 21:43:11.168452600,230.62,180.06,250.42,359.09,49.422538732037445,11.4480712353511,33.7
126,1088,2022-06-23 21:43:11.235119400,230.24,179.95,250.12,359.05,49.422538732037445,11.4480712353511,33.7
127,1089,2022-06-23 21:43:11.301786200,229.93,180.0,249.83,358.86,49.42253895506809,11.448071524623703,33.8
128,1090,2022-06-23 21:43:11.368453000,229.51,179.9,249.45,358.62,49.42253931971585,11.448071753318429,33.8
129,1091,2022-06-23 21:43:11.435119800,229.06,179.84,248.98,358.33,49.42253931971585,11.448071753318429,33.8
130,1092,2022-06-23 21:43:11.501786600,228.5,179.8,248.3,357.96,49.42254009818162,11.448072140213624,33.8
131,1093,2022-06-23 21:43:11.568453400,227.6,179.77,247.45,357.59,49.42254089977626,11.448072673338576,33.8
132,1094,2022-06-23 21:43:11.635120200,226.52,179.74,246.41,357.07,49.42254089977626,11.448072673338576,33.8
133,1095,2022-06-23 21:43:11.701787000,225.29,179.65,245.24,356.53,49.4225423499382,11.448073375475827,33.7
134,1096,2022-06-23 21:43:11.768453800,223.97,179.59,243.92,355.94,49.422543579536544,11.448074196767154,33.8
135,1097,2022-06-23 21:43:11.835120600,222.43,179.55,242.49,355.28,49.422543579536544,11.448074196767154,33.8
136,1098,2022-06-23 21:43:11.901787400,220.87,179.51,240.92,354.58,49.422545292579336,11.448074929219684,33.8
137,1099,2022-06-23 21:43:11.968454200,219.1,179.48,239.28,353.83,49.42254691300391,11.448076003173478,33.7
138,1100,2022-06-23 21:43:12.035121000,217.31,179.42,237.53,353.04,49.42254691300391,11.448076003173478,33.7
139,1101,2022-06-23 21:43:12.101787800,215.39,179.35,235.69,352.14,49.42254907707648,11.44807658304874,33.7
140,1102,2022-06-23 21:43:12.168454600,213.36,179.3,233.73,351.25,49.42255108322179,11.448077842700094,33.7
141,1103,2022-06-23 21:43:12.235121400,211.26,179.22,231.72,350.31,49.42255108322179,11.448077842700094,33.7
142,1104,2022-06-23 21:43:12.301788200,209.05,179.14,229.59,349.3,49.42255347707523,11.44807838740067,33.7
143,1105,2022-06-23 21:43:12.368455000,206.79,179.01,227.4,348.28,49.4225558446817,11.44807979112205,33.7
144,1106,2022-06-23 21:43:12.435121800,204.39,178.96,225.14,347.23,49.4225558446817,11.44807979112205,33.7
145,1107,2022-06-23 21:43:12.501788600,201.92,178.88,222.76,346.16,49.42255850196421,11.44808032156048,33.7
146,1108,2022-06-23 21:43:12.568455400,199.4,178.85,220.38,345.03,49.42256119567038,11.4480818487554,33.7
